,mood,title,tags,artist_name
53898,dance,Each Man Kills The Thing He Loves,"['international', 'electronic', 'folk', 'world-fusion', 'electro folk', 'band of mad women', 'trip hop', 'trip-hop']",Band of Mad Women
53899,dance,Watching The World,"['international', 'electronic', 'folk', 'world-fusion', 'electro folk', 'band of mad women', 'trip hop', 'trip-hop']",Band of Mad Women
53900,dance,Seeds And Pens,"['international', 'electronic', 'folk', 'world-fusion', 'electro folk', 'band of mad women', 'trip hop', 'trip-hop']",Band of Mad Women
53901,dance,Absolute Passenger,"['international', 'electronic', 'folk', 'world-fusion', 'electro folk', 'band of mad women', 'trip hop', 'trip-hop']",Band of Mad Women
53902,dance,The Cave,"['international', 'electronic', 'folk', 'world-fusion', 'electro folk', 'band of mad women', 'trip hop', 'trip-hop']",Band of Mad Women
53903,dance,Water Song,"['international', 'electronic', 'folk', 'world-fusion', 'electro folk', 'band of mad women', 'trip hop', 'trip-hop']",Band of Mad Women
53904,dance,Watching The World 2,"['international', 'electronic', 'folk', 'world-fusion', 'electro folk', 'band of mad women', 'trip hop', 'trip-hop']",Band of Mad Women
53912,happy,Пугачёв кручинится,"['diy', 'punk', 'punk-rock']",Damage it
53913,happy,Я блюю каждый день,"['diy', 'punk', 'punk-rock']",Damage it
53914,happy,Марш антиглобалистов,"['diy', 'punk', 'punk-rock']",Damage it
53915,happy,Весна,"['diy', 'punk', 'punk-rock']",Damage it
53916,happy,Анти-герой,"['diy', 'punk', 'punk-rock']",Damage it
53955,happy,Johnny Diesel,"['50th release', 'pony pack', 'noise problems selections', 'noise problems']",Noise Problems Selections
53956,happy,GSS,"['50th release', 'pony pack', 'noise problems selections', 'noise problems']",Noise Problems Selections
53957,happy,Philanderopist,"['50th release', 'pony pack', 'noise problems selections', 'noise problems']",Noise Problems Selections
53958,happy,King of Clubs,"['50th release', 'pony pack', 'noise problems selections', 'noise problems']",Noise Problems Selections
53959,happy,Mal de Ojo,"['50th release', 'pony pack', 'noise problems selections', 'noise problems']",Noise Problems Selections
53966,happy,Conquer Cancer,"['noise problems', 'katadreuffe', 'np50th', 'noise problems selections']",Noise Problems Selections
53967,happy,Miniature Matadors,"['noise problems', 'katadreuffe', 'np50th', 'noise problems selections']",Noise Problems Selections
53968,happy,Skull Map,"['noise problems', 'katadreuffe', 'np50th', 'noise problems selections']",Noise Problems Selections
53969,happy,Exclamation Marks the Spot,"['noise problems', 'katadreuffe', 'np50th', 'noise problems selections']",Noise Problems Selections
53970,happy,Monotone,"['noise problems', 'katadreuffe', 'np50th', 'noise problems selections']",Noise Problems Selections
54094,happy,Na Bos Krak,"['nikolay kolev', 'bulgarian', 'bulgaria', 'gadulka']",Nikolay Kolev
54095,happy,Horo V Sofia,"['nikolay kolev', 'bulgarian', 'bulgaria', 'gadulka']",Nikolay Kolev
54096,happy,Kalino Kalinke (with Donka Koleva),"['nikolay kolev', 'bulgarian', 'bulgaria', 'gadulka']",Nikolay Kolev
54097,happy,Pazardjik Kopanitsa,"['nikolay kolev', 'bulgarian', 'bulgaria', 'gadulka']",Nikolay Kolev
54098,happy,Standanski Napevi,"['nikolay kolev', 'bulgarian', 'bulgaria', 'gadulka']",Nikolay Kolev
54167,in-love,Alarm,"['hardcore', 'tracks to sync', 'metal', 'instrumental', 'betterwithmusic', 'alt rock', 'hardrock']",Jahzzar
54168,in-love,Battle,"['hardcore', 'tracks to sync', 'metal', 'instrumental', 'betterwithmusic', 'alt rock', 'hardrock']",Jahzzar
54169,in-love,Breaking Bad,"['hardcore', 'tracks to sync', 'metal', 'instrumental', 'betterwithmusic', 'alt rock', 'hardrock']",Jahzzar
54171,in-love,T800,"['hardcore', 'tracks to sync', 'metal', 'instrumental', 'betterwithmusic', 'alt rock', 'hardrock']",Jahzzar
54172,in-love,Thin Line,"['hardcore', 'tracks to sync', 'metal', 'instrumental', 'betterwithmusic', 'alt rock', 'hardrock']",Jahzzar
54324,happy,Попробуй Меня Поймать,"['avant-pop', 'art punk', 'art rock', 'indie rock', 'post punk', 'experemental']",Анатолий Никулин
54325,happy,Мусоропровод,"['avant-pop', 'art punk', 'art rock', 'indie rock', 'post punk', 'experemental']",Анатолий Никулин
54326,happy,Зверь,"['avant-pop', 'art punk', 'art rock', 'indie rock', 'post punk', 'experemental']",Анатолий Никулин
54327,happy,Стану Нужным,"['avant-pop', 'art punk', 'art rock', 'indie rock', 'post punk', 'experemental']",Анатолий Никулин
54328,happy,Обед,"['avant-pop', 'art punk', 'art rock', 'indie rock', 'post punk', 'experemental']",Анатолий Никулин
54329,happy,Вражда,"['avant-pop', 'art punk', 'art rock', 'indie rock', 'post punk', 'experemental']",Анатолий Никулин
54330,happy,Не Стоит Больше Ждать,"['avant-pop', 'art punk', 'art rock', 'indie rock', 'post punk', 'experemental']",Анатолий Никулин
54331,happy,Пустота,"['avant-pop', 'art punk', 'art rock', 'indie rock', 'post punk', 'experemental']",Анатолий Никулин
54332,happy,Яд,"['avant-pop', 'art punk', 'art rock', 'indie rock', 'post punk', 'experemental']",Анатолий Никулин
54602,peaceful,"Danzi: Wind Quintet Op 67 No 2 In E Minor, 1 Allego Vivo","['historical instruments', 'instrumental', 'soni ventorum', 'winds', 'chamber music', 'classical', 'tracks to sync', 'danzi', 'franz danzi']",Soni Ventorum Wind Quintet
54603,peaceful,"Danzi: Wind Quintet Op 67 No 2 In E Minor, 2 Larghetto","['historical instruments', 'instrumental', 'soni ventorum', 'winds', 'chamber music', 'classical', 'tracks to sync', 'danzi', 'franz danzi']",Soni Ventorum Wind Quintet
54604,peaceful,"Danzi: Wind Quintet Op 67 No 2 In E Minor, 3 Menuetto Allegretto","['historical instruments', 'instrumental', 'soni ventorum', 'winds', 'chamber music', 'classical', 'tracks to sync', 'danzi', 'franz danzi']",Soni Ventorum Wind Quintet
54605,peaceful,"Danzi: Wind Quintet Op 67 No 2 In E Minor, 4 Allegretto","['historical instruments', 'instrumental', 'soni ventorum', 'winds', 'chamber music', 'classical', 'tracks to sync', 'danzi', 'franz danzi']",Soni Ventorum Wind Quintet
54606,peaceful,"Danzi: Wind Quintet Op 67 No 3 In E-Flat Major, 1 Larghetto - Allegro Moderato","['historical instruments', 'instrumental', 'soni ventorum', 'winds', 'chamber music', 'classical', 'tracks to sync', 'danzi', 'franz danzi']",Soni Ventorum Wind Quintet
54607,peaceful,"Danzi: Wind Quintet Op 67 No 3 In E-Flat Major, 2 Andante Moderato","['historical instruments', 'instrumental', 'soni ventorum', 'winds', 'chamber music', 'classical', 'tracks to sync', 'danzi', 'franz danzi']",Soni Ventorum Wind Quintet
54608,peaceful,"Danzi: Wind Quintet Op 67 No 3 In E-Flat Major, Menuetto (Allegro)","['historical instruments', 'instrumental', 'soni ventorum', 'winds', 'chamber music', 'classical', 'tracks to sync', 'danzi', 'franz danzi']",Soni Ventorum Wind Quintet
54609,peaceful,"Danzi: Wind Quintet Op 67 No 3 In E-Flat Major, 4 Allegretto","['historical instruments', 'instrumental', 'soni ventorum', 'winds', 'chamber music', 'classical', 'tracks to sync', 'danzi', 'franz danzi']",Soni Ventorum Wind Quintet
54660,angry,Pussy Gloating The Give,"['folk', 'experimental', 'avant garde', 'psycedelic', 'tape', 'ethno', 'lo-fi']","Ak'chamel, The Giver of Illness"
54661,angry,El Carretero,"['folk', 'experimental', 'avant garde', 'psycedelic', 'tape', 'ethno', 'lo-fi']","Ak'chamel, The Giver of Illness"
54662,angry,Death Was On You From The Moment of Birth,"['folk', 'experimental', 'avant garde', 'psycedelic', 'tape', 'ethno', 'lo-fi']","Ak'chamel, The Giver of Illness"
54663,angry,Slalom (Ennio Morricone),"['folk', 'experimental', 'avant garde', 'psycedelic', 'tape', 'ethno', 'lo-fi']","Ak'chamel, The Giver of Illness"
54664,angry,Mountain of the Sleeping Lady,"['folk', 'experimental', 'avant garde', 'psycedelic', 'tape', 'ethno', 'lo-fi']","Ak'chamel, The Giver of Illness"
54696,angry,Tote Stadt - Lay dead darling,"['tote stadt', 'mourmansk150', 'hinyouki']","Tote Stadt, Mourmansk150 and Hinyouki"
54697,angry,Mourmansk150 - Cant you fuck,"['tote stadt', 'mourmansk150', 'hinyouki']","Tote Stadt, Mourmansk150 and Hinyouki"
54698,angry,Hinyouki  - based on Le necrophile,"['tote stadt', 'mourmansk150', 'hinyouki']","Tote Stadt, Mourmansk150 and Hinyouki"
54699,angry,Mourmansk150 - When they are exterminated,"['tote stadt', 'mourmansk150', 'hinyouki']","Tote Stadt, Mourmansk150 and Hinyouki"
54700,angry,Hinyouki  - based on Exquisite corpse,"['tote stadt', 'mourmansk150', 'hinyouki']","Tote Stadt, Mourmansk150 and Hinyouki"
54701,angry,Mourmansk150  - Disorder,"['tote stadt', 'mourmansk150', 'hinyouki']","Tote Stadt, Mourmansk150 and Hinyouki"
54702,angry,Hinyouki  - based on Donde los espejos se multiplican,"['tote stadt', 'mourmansk150', 'hinyouki']","Tote Stadt, Mourmansk150 and Hinyouki"
54703,angry,Tote Stadt - Your silence is convienient,"['tote stadt', 'mourmansk150', 'hinyouki']","Tote Stadt, Mourmansk150 and Hinyouki"
54817,in-love,Broken Branch,"['piano', 'production music', 'simple', 'bed music', 'underscore']",Podington Bear
54838,in-love,Forecasting,"['solo piano', 'simple', 'production music', 'melodic', 'dramatic', 'bed music', 'cinematic']",Podington Bear
54849,in-love,Velcro,"['solo piano', 'simple', 'production music', 'melodic', 'dramatic', 'bed music', 'cinematic']",Podington Bear
54865,in-love,Low Jack,"['instrumental', 'backbeat', 'cool', 'bed music', 'production music']",Podington Bear
54871,in-love,Arp and Piano Beat,"['bed music', 'advertising', 'instrumental', 'underscores', 'production music', 'fun', 'fresh']",Podington Bear
54892,in-love,Simpler,"['bed music', 'advertising', 'instrumental', 'underscores', 'production music', 'fun', 'fresh']",Podington Bear
54903,in-love,Twinkletoes,"['bed music', 'advertising', 'instrumental', 'underscores', 'production music', 'fun', 'fresh']",Podington Bear
54923,in-love,GUI,"['rhythmic', 'lcd soundsystem', 'production msuic', 'fresh', 'instrumental', 'bed music']",Podington Bear
54933,in-love,QuasarGroove,"['rhythmic', 'lcd soundsystem', 'production msuic', 'fresh', 'instrumental', 'bed music']",Podington Bear
54934,in-love,Rabbiting,"['rhythmic', 'lcd soundsystem', 'production msuic', 'fresh', 'instrumental', 'bed music']",Podington Bear
54944,in-love,Baile,"['instrumental', 'bed music', 'production music', 'colorful', 'bossa nova', 'exotica', 'electronic', 'seor coconut', 'samba', 'indian', 'tipsy']",Podington Bear
54955,in-love,Winjammer,"['instrumental', 'bed music', 'production music', 'colorful', 'bossa nova', 'exotica', 'electronic', 'seor coconut', 'samba', 'indian', 'tipsy']",Podington Bear
54965,in-love,Molasses,"['instrumental', 'production music']",Podington Bear
55010,in-love,Brightening,"['brian eno', 'cinematic', 'atmospheric', 'instrumental', 'lush', 'soundtrack']",Podington Bear
55021,in-love,Loaming Pulse,"['brian eno', 'cinematic', 'atmospheric', 'instrumental', 'lush', 'soundtrack']",Podington Bear
55031,in-love,Swollen Cloud,"['brian eno', 'cinematic', 'atmospheric', 'instrumental', 'lush', 'soundtrack']",Podington Bear
55184,in-love,Aria Area,"['bassoon', 'woodwinds', 'flute', 'oboe', 'production music', 'clarinet']",Podington Bear
55185,in-love,Dimlight,"['bassoon', 'woodwinds', 'flute', 'oboe', 'production music', 'clarinet']",Podington Bear
55192,in-love,Windy,"['bassoon', 'woodwinds', 'flute', 'oboe', 'production music', 'clarinet']",Podington Bear
55357,angry,11,['jaan patterson'],Luther Blissett
55358,angry,Victim of Dreams,['jaan patterson'],Jeremy Gluck & Jaan Patterson
55359,angry,The Unfiled 6b,['jaan patterson'],undRess Béton & Lezet
55360,angry,Traveling with 18 eyes,['jaan patterson'],Reve Steich
55361,angry,Tilt,['jaan patterson'],Yoshihiro Kikuchi & Jaan Patterson
55362,angry,Third Episode,['jaan patterson'],Syringes' Feast
55363,angry,Subterranean Clamor,['jaan patterson'],William Davison & Jaan Patterson
55364,angry,Stuck to Stellar Gum,['jaan patterson'],Undress Béton
55365,angry,Steven's Glasses,['jaan patterson'],The Implicit Order & undRess Béton
55366,angry,So viel Natur,['jaan patterson'],ION & undRess Béton
55367,angry,Sexfish,['jaan patterson'],"Seiei Jack, Jaan Patterson, Jeremy Gluck"
55368,angry,Service Card,['jaan patterson'],"Jurica Jelic, Jaan Patterson"
55369,angry,Second Episode,['jaan patterson'],Syringes' Feast
55370,angry,Scheduled Undo,['jaan patterson'],Jaan Patterson
55371,angry,Refracted Grin,['jaan patterson'],André Pissoir
55372,angry,Portable Smiles,['jaan patterson'],undRess Béton and Hal McGee
55373,angry,Plenty of Not,['jaan patterson'],Hopek Quirin / Jaan Patterson
55374,angry,Phonebooth Sessions,['jaan patterson'],undRess Béton & Hal McGee
55375,angry,On Tip Toes,['jaan patterson'],"Runar Magnusson, The Crying Cowboy, Jaan Patterson"
55376,angry,OI,['jaan patterson'],Dada AG & Jaan Patterson
55377,angry,Lautus,['jaan patterson'],"Anthony Donovan, Hopek Quirin, Jaan Patterson"
55378,angry,La Boheme,['jaan patterson'],Undress Béton
55379,angry,Including Time,['jaan patterson'],Clutter & undRess Béton
55380,angry,how about the stars,['jaan patterson'],Vziel & undRess Béton
55381,angry,Grimaces and other useful techniques,['jaan patterson'],"Binary Slim, André Pissoir, John Juan"
55382,angry,Gradus Tertia,['jaan patterson'],Undress Béton
55383,angry,Fragment des Schlaf-Wach Zustandes,['jaan patterson'],Alessandra Celletti & Jaan Patterson
55384,angry,"For Some Reason, Maybe Just Because Of",['jaan patterson'],"Adrian Beentjes, Anthony Donovan, Jaan Patterson"
55385,angry,First Episode,['jaan patterson'],Syringes' Feast
55387,angry,Eclipse of the words,['jaan patterson'],"Erick Diego, Jaan Patterson"
55388,angry,Drawn from the eternal impact,['jaan patterson'],PostVerbal
55389,angry,Die Geste,['jaan patterson'],Jochen Arbeit/Vania Rovisco/Jaan Patterson
55390,angry,Chateau Subtelabor,['jaan patterson'],Otto Von Rhinau & undRess Béton
55391,angry,Centered Envelope (Red),['jaan patterson'],Leif Elggren & Jaan Patterson
55392,angry,Brain Fried,['jaan patterson'],Bryan Lewis Saunders & Jaan Patterson
55393,angry,Behind Closed Doors,['jaan patterson'],Darius Greene & Jaan Patterson
55394,angry,Aroa,['jaan patterson'],undRess Béton & Stalaktos
55395,angry,Amtsumleitungen,['jaan patterson'],Herr Penschuck & Jaan Patterson
55396,angry,Agonist Ergo,['jaan patterson'],Ohne Worte
55428,angry,02_Elements '01' 31.05.12,"['murmurists', 'experimental']",Anthony Donovan
55429,angry,05_Elements '01' 31.05.12,"['murmurists', 'experimental']",Anthony Donovan
55430,angry,04_Elements '01' 31.08.12,"['murmurists', 'experimental']",Anthony Donovan
55431,angry,07_Elements '01' 31.08.12,"['murmurists', 'experimental']",Anthony Donovan
55432,angry,07_Elements '02' 31.08.12,"['murmurists', 'experimental']",Anthony Donovan
55433,angry,08_Elements '01' 31.08.12,"['murmurists', 'experimental']",Anthony Donovan
55434,angry,02_Elements '02' 30.11.12,"['murmurists', 'experimental']",Anthony Donovan
55435,angry,04_Elements '02' 30.11.12,"['murmurists', 'experimental']",Anthony Donovan
55436,angry,06_Elements '01' 30.11.12,"['murmurists', 'experimental']",Anthony Donovan
55437,angry,09_Elements '01' 30.11.12,"['murmurists', 'experimental']",Anthony Donovan
55438,angry,02_Elements '03' 28.02.13,"['murmurists', 'experimental']",Anthony Donovan
55439,angry,04_Elements '03' 28.02.13,"['murmurists', 'experimental']",Anthony Donovan
55501,dance,fonkie doop koel,"['wicked', '1995', '1994', 'gabber', 'tracker music', 'drumnbass', 'drill bass', 'house', 'breakcore', 'rough', 'protracker', 'drum bass', 'drillnbass', 'rave', 'gabba', '8 Bit', 'amiga 500', 'drum and bass', 'drill and bass', 'jungle']",Richard Jonas
55502,dance,Kaamuuuuuuuullljaaa,"['wicked', '1995', '1994', 'gabber', 'tracker music', 'drumnbass', 'drill bass', 'house', 'breakcore', 'rough', 'protracker', 'drum bass', 'drillnbass', 'rave', 'gabba', '8 Bit', 'amiga 500', 'drum and bass', 'drill and bass', 'jungle']",Richard Jonas
55503,dance,Strakke Gabber,"['wicked', '1995', '1994', 'gabber', 'tracker music', 'drumnbass', 'drill bass', 'house', 'breakcore', 'rough', 'protracker', 'drum bass', 'drillnbass', 'rave', 'gabba', '8 Bit', 'amiga 500', 'drum and bass', 'drill and bass', 'jungle']",Richard Jonas
55504,dance,Jungle 1995,"['wicked', '1995', '1994', 'gabber', 'tracker music', 'drumnbass', 'drill bass', 'house', 'breakcore', 'rough', 'protracker', 'drum bass', 'drillnbass', 'rave', 'gabba', '8 Bit', 'amiga 500', 'drum and bass', 'drill and bass', 'jungle']",Richard Jonas
55505,dance,Fokking Rauw,"['wicked', '1995', '1994', 'gabber', 'tracker music', 'drumnbass', 'drill bass', 'house', 'breakcore', 'rough', 'protracker', 'drum bass', 'drillnbass', 'rave', 'gabba', '8 Bit', 'amiga 500', 'drum and bass', 'drill and bass', 'jungle']",Richard Jonas
55506,dance,Mod 165,"['wicked', '1995', '1994', 'gabber', 'tracker music', 'drumnbass', 'drill bass', 'house', 'breakcore', 'rough', 'protracker', 'drum bass', 'drillnbass', 'rave', 'gabba', '8 Bit', 'amiga 500', 'drum and bass', 'drill and bass', 'jungle']",Richard Jonas
55507,dance,Illmatic,"['wicked', '1995', '1994', 'gabber', 'tracker music', 'drumnbass', 'drill bass', 'house', 'breakcore', 'rough', 'protracker', 'drum bass', 'drillnbass', 'rave', 'gabba', '8 Bit', 'amiga 500', 'drum and bass', 'drill and bass', 'jungle']",Richard Jonas
55508,dance,Hardcore Jungle Gabber,"['wicked', '1995', '1994', 'gabber', 'tracker music', 'drumnbass', 'drill bass', 'house', 'breakcore', 'rough', 'protracker', 'drum bass', 'drillnbass', 'rave', 'gabba', '8 Bit', 'amiga 500', 'drum and bass', 'drill and bass', 'jungle']",Richard Jonas
55509,dance,Mod 205,"['wicked', '1995', '1994', 'gabber', 'tracker music', 'drumnbass', 'drill bass', 'house', 'breakcore', 'rough', 'protracker', 'drum bass', 'drillnbass', 'rave', 'gabba', '8 Bit', 'amiga 500', 'drum and bass', 'drill and bass', 'jungle']",Richard Jonas
55510,dance,space...dude,"['wicked', '1995', '1994', 'gabber', 'tracker music', 'drumnbass', 'drill bass', 'house', 'breakcore', 'rough', 'protracker', 'drum bass', 'drillnbass', 'rave', 'gabba', '8 Bit', 'amiga 500', 'drum and bass', 'drill and bass', 'jungle']",Richard Jonas
